device_id,visit_id,platform,video_seconds_spent
4109000932749981618:3689716344552437078,4109000932749981618:3689716344552437078:00000002,DESKTOP,34
7846188150967236507:7361523223911137864,7846188150967236507:7361523223911137864:00000012,DESKTOP,34
2079172274635129187:4999700349422674739,2079172274635129187:4999700349422674739:00000004,DESKTOP,34
8345254416128971963:6043131539233230634,8345254416128971963:6043131539233230634:00000032,DESKTOP,34
1449892084946967451:8120349632139683427,1449892084946967451:8120349632139683427:00000005,DESKTOP,34
1172668379727359509:3910471149810968935,1172668379727359509:3910471149810968935:00000003,DESKTOP,34
5743659914378657972:6740617391631760319,5743659914378657972:6740617391631760319:00000001,DESKTOP,34
5342259600293534789:6370891868539598518,5342259600293534789:6370891868539598518:00000004,DESKTOP,34
2883515266948467068:5447594377621180938,2883515266948467068:5447594377621180938:00000008,DESKTOP,34
791471531545529898:544709171697901478,791471531545529898:544709171697901478:00000011,DESKTOP,34
8413496557773745629:252533106801279499,8413496557773745629:252533106801279499:00000002,DESKTOP,34
4213642160716759481:7775308307849721063,4213642160716759481:7775308307849721063:00000003,DESKTOP,34
5226291883872016441:1368642429862553928,5226291883872016441:1368642429862553928:00000005,DESKTOP,34
6635031962536307211:577359008198432385,6635031962536307211:577359008198432385:00000004,DESKTOP,35
5584371718214906038:127907310482241712,5584371718214906038:127907310482241712:00000010,DESKTOP,35
4146770532779893313:1095744673353199234,4146770532779893313:1095744673353199234:00000003,DESKTOP,35
46987085916760273:5829765724387613301,46987085916760273:5829765724387613301:00000011,DESKTOP,35
196548993944810120:3915729837789837303,196548993944810120:3915729837789837303:00000003,DESKTOP,35
3542838099491600813:1113500449147485400,3542838099491600813:1113500449147485400:00000002,DESKTOP,35
3936015990988784206:8630863525475975823,3936015990988784206:8630863525475975823:00000012,DESKTOP,35
7564193679722218193:9198702890155241135,7564193679722218193:9198702890155241135:00000003,DESKTOP,35
3745879910340341272:3212581107297409244,3745879910340341272:3212581107297409244:00000005,DESKTOP,35
8340159864174149525:1327860462787626145,8340159864174149525:1327860462787626145:00000003,DESKTOP,35
7053472010484856462:6701484278397279744,7053472010484856462:6701484278397279744:00000002,DESKTOP,35
1771604075621058255:8057349414174057745,1771604075621058255:8057349414174057745:00000002,DESKTOP,35
3873315201542161887:6776897003228812271,3873315201542161887:6776897003228812271:00000003,DESKTOP,35
9007151876663842993:4929579461707387338,9007151876663842993:4929579461707387338:00000004,DESKTOP,35
5609218390022846095:1275094133685407782,5609218390022846095:1275094133685407782:00000003,DESKTOP,35
7385522729169351677:8887834063821946999,7385522729169351677:8887834063821946999:00000003,DESKTOP,35
3282830764796422653:512515452866154508,3282830764796422653:512515452866154508:00000004,DESKTOP,35
1187767436147259446:3541693078968705046,1187767436147259446:3541693078968705046:00000002,DESKTOP,35
9123052376356068250:8711706185512855026,9123052376356068250:8711706185512855026:00000005,DESKTOP,36
6404012417383284900:3186629283529582497,6404012417383284900:3186629283529582497:00000003,DESKTOP,36
5098461667339720425:4601982893021428058,5098461667339720425:4601982893021428058:00000004,DESKTOP,36
8487726193705392381:2887352721395438847,8487726193705392381:2887352721395438847:00000008,DESKTOP,36
5153017741505473256:5765414674184132771,5153017741505473256:5765414674184132771:00000003,DESKTOP,36
5226291883872016441:1368642429862553928,5226291883872016441:1368642429862553928:00000007,DESKTOP,36
2348870938169742162:3488291385760836565,2348870938169742162:3488291385760836565:00000004,DESKTOP,36
3045906795377161432:2427152232744090315,3045906795377161432:2427152232744090315:00000002,DESKTOP,36
369531740819328809:8195594464444280253,369531740819328809:8195594464444280253:00000004,DESKTOP,36
4415869696749587538:8741864131134356954,4415869696749587538:8741864131134356954:00000003,DESKTOP,36
7924121158892283904:3089648794075965476,7924121158892283904:3089648794075965476:00000002,DESKTOP,36
3683304997228694850:5426627217728037389,3683304997228694850:5426627217728037389:00000002,DESKTOP,36
6487947779655188871:7236292493940593916,6487947779655188871:7236292493940593916:00000007,DESKTOP,36
4787421869233520309:7811926034422995878,4787421869233520309:7811926034422995878:00000002,DESKTOP,36
7592206696620982121:4805103608650478750,7592206696620982121:4805103608650478750:00000003,DESKTOP,36
3737903001250686307:5359812893776864938,3737903001250686307:5359812893776864938:00000002,DESKTOP,36
6646334644902529261:520668373077717736,6646334644902529261:520668373077717736:00000004,DESKTOP,36
2651872447650346166:4175572187716600570,2651872447650346166:4175572187716600570:00000002,DESKTOP,36
422960984590908876:5216545676643970460,422960984590908876:5216545676643970460:00000002,DESKTOP,292
5226291883872016441:1368642429862553928,5226291883872016441:1368642429862553928:00000006,DESKTOP,37
3787684570947243373:3319946147256774807,3787684570947243373:3319946147256774807:00000001,DESKTOP,37
8037049453951577119:4238219256531117553,8037049453951577119:4238219256531117553:00000009,DESKTOP,37
4664447968659499583:1283698874990365164,4664447968659499583:1283698874990365164:00000003,DESKTOP,37
8805042107857579089:2462261364233049343,8805042107857579089:2462261364233049343:00000003,DESKTOP,37
5879623596739107523:4454514889250896141,5879623596739107523:4454514889250896141:00000002,DESKTOP,37
2581270553082290016:6698439585622361459,2581270553082290016:6698439585622361459:00000003,DESKTOP,37
5183946230151251137:7648931138922490886,5183946230151251137:7648931138922490886:00000002,DESKTOP,37
8587371582052636486:4465587902734210880,8587371582052636486:4465587902734210880:00000003,DESKTOP,37
4741566818014995228:6402805275600959300,4741566818014995228:6402805275600959300:00000003,DESKTOP,549
3762496333137158777:4447104579651671585,3762496333137158777:4447104579651671585:00000002,DESKTOP,38
1757380424420976379:839161165440426301,1757380424420976379:839161165440426301:00000003,DESKTOP,38
1209101708749111831:2239565771271380218,1209101708749111831:2239565771271380218:00000003,DESKTOP,38
161098349907426645:2136133696935334713,161098349907426645:2136133696935334713:00000003,DESKTOP,38
2675023567721017288:5314980465750653153,2675023567721017288:5314980465750653153:00000002,DESKTOP,38
9055574444602805755:8304674774086994167,9055574444602805755:8304674774086994167:00000002,DESKTOP,38
9095870346882756859:851198488506199576,9095870346882756859:851198488506199576:00000034,DESKTOP,38
5059657040197247413:4321626682442090874,5059657040197247413:4321626682442090874:00000002,DESKTOP,38
5226291883872016441:1368642429862553928,5226291883872016441:1368642429862553928:00000004,DESKTOP,38
4996468514208769647:4800019859130702295,4996468514208769647:4800019859130702295:00000007,DESKTOP,38
615074450453944096:7703042029614926753,615074450453944096:7703042029614926753:00000003,DESKTOP,38
6786078911272190167:3620681593635703887,6786078911272190167:3620681593635703887:00000019,DESKTOP,294
5182430330286700467:3804414963561097461,5182430330286700467:3804414963561097461:00000003,DESKTOP,39
3291310410437066724:2259492818663434880,3291310410437066724:2259492818663434880:00000006,DESKTOP,39
2410093377619235729:3954762973408212835,2410093377619235729:3954762973408212835:00000002,DESKTOP,40
4812837967936811193:3466138480380206303,4812837967936811193:3466138480380206303:00000008,DESKTOP,40
4986976923487630744:7635842033694412458,4986976923487630744:7635842033694412458:00000003,DESKTOP,40
1826544997596321894:3052474912190146524,1826544997596321894:3052474912190146524:00000002,DESKTOP,40
6266976107579724286:6618000152425162244,6266976107579724286:6618000152425162244:00000002,DESKTOP,40
4044194456989800516:7715251606617848726,4044194456989800516:7715251606617848726:00000003,DESKTOP,41
2966224012349886947:5328092535291845999,2966224012349886947:5328092535291845999:00000002,DESKTOP,41
1081630851153136479:4444876795741515002,1081630851153136479:4444876795741515002:00000003,DESKTOP,297
5508633956710922280:3707114217057398591,5508633956710922280:3707114217057398591:00000006,DESKTOP,42
2531000478323024779:4196316411465113198,2531000478323024779:4196316411465113198:00000002,DESKTOP,42
173251605853141370:1410019181028554996,173251605853141370:1410019181028554996:00000002,DESKTOP,42
1624182101297595155:567661638759785849,1624182101297595155:567661638759785849:00000003,DESKTOP,42
1810261510657972300:1427270853929721939,1810261510657972300:1427270853929721939:00000004,DESKTOP,43
3804413918196161409:2304515802328122020,3804413918196161409:2304515802328122020:00000003,DESKTOP,43
4669298017268338212:4273636531653546911,4669298017268338212:4273636531653546911:00000002,DESKTOP,43
2877568644562673000:7158874258893321607,2877568644562673000:7158874258893321607:00000039,DESKTOP,45
7808597342101584589:5198919415797286011,7808597342101584589:5198919415797286011:00000004,DESKTOP,45
1258908891421520041:6785933509495409342,1258908891421520041:6785933509495409342:00000002,DESKTOP,46
1115528988996406010:312330807221973875,1115528988996406010:312330807221973875:00000002,DESKTOP,47
5022118442675356126:2687399981217023673,5022118442675356126:2687399981217023673:00000002,DESKTOP,47
1083507019688718189:4436325700693207616,1083507019688718189:4436325700693207616:00000002,DESKTOP,47
8185443339231992121:6759686077674904870,8185443339231992121:6759686077674904870:00000004,DESKTOP,47
7631902920042195406:5740789700264905357,7631902920042195406:5740789700264905357:00000004,DESKTOP,303
4974350051366014175:5120219429788196671,4974350051366014175:5120219429788196671:00000004,DESKTOP,49
6755286324214822117:5083707499736628910,6755286324214822117:5083707499736628910:00000006,DESKTOP,49
5896958638223777643:8006047234644521258,5896958638223777643:8006047234644521258:00000014,DESKTOP,49
1668703702653460196:2750760820583691041,1668703702653460196:2750760820583691041:00000004,DESKTOP,50
5447095396422365045:7967964153242863299,5447095396422365045:7967964153242863299:00000004,DESKTOP,50
5209687649254644594:5722322577065930982,5209687649254644594:5722322577065930982:00000023,DESKTOP,50
1132590934168484760:235611027835055993,1132590934168484760:235611027835055993:00000003,DESKTOP,50
1365086473092495914:9149079224077563010,1365086473092495914:9149079224077563010:00000002,DESKTOP,50
6395597840347678860:1447864723633182893,6395597840347678860:1447864723633182893:00000004,DESKTOP,306
8145027626143455356:1386411303181063572,8145027626143455356:1386411303181063572:00000006,DESKTOP,51
1249715705505967027:2858722269284136446,1249715705505967027:2858722269284136446:00000004,DESKTOP,51
9004125688595144504:5549099334448042664,9004125688595144504:5549099334448042664:00000025,DESKTOP,51
8754991756629331860:8892904928388926132,8754991756629331860:8892904928388926132:00000005,DESKTOP,51
1681841577741537791:7745078967976401212,1681841577741537791:7745078967976401212:00000003,DESKTOP,51
5301577673480151187:5481495734310914952,5301577673480151187:5481495734310914952:00000004,DESKTOP,51
3630976087240896636:8296432525983439375,3630976087240896636:8296432525983439375:00000003,DESKTOP,52
882091752130140998:1923249848507391194,882091752130140998:1923249848507391194:00000007,DESKTOP,52
433000759666152142:6590660099977475330,433000759666152142:6590660099977475330:00000004,DESKTOP,52
1245802125758159093:4415832390756152549,1245802125758159093:4415832390756152549:00000003,DESKTOP,52
7387717403262563252:1677495269636624544,7387717403262563252:1677495269636624544:00000007,DESKTOP,52
7969760677259131663:7083756920911838459,7969760677259131663:7083756920911838459:00000003,DESKTOP,52
1993609041095090154:736586534326241451,1993609041095090154:736586534326241451:00000002,DESKTOP,52
772319876166340669:4097459970335052023,772319876166340669:4097459970335052023:00000003,DESKTOP,52
115394556920438378:6301793863980941370,115394556920438378:6301793863980941370:00000002,DESKTOP,52
826578125555646156:6141043294025614218,826578125555646156:6141043294025614218:00000002,DESKTOP,53
7041734482356594571:7803374442200545493,7041734482356594571:7803374442200545493:00000003,DESKTOP,53
2375081071774108136:8976417350685983111,2375081071774108136:8976417350685983111:00000002,DESKTOP,53
7461682223899591927:2495279207332233393,7461682223899591927:2495279207332233393:00000004,DESKTOP,53
5132144324508299621:4301563762663555569,5132144324508299621:4301563762663555569:00000003,DESKTOP,53
5228624104474130624:4949915482149799040,5228624104474130624:4949915482149799040:00000002,DESKTOP,54
2522925748804188231:5498745337333927000,2522925748804188231:5498745337333927000:00000003,DESKTOP,54
4500292024079208667:8853327195467440638,4500292024079208667:8853327195467440638:00000009,DESKTOP,54
8478683395815609683:5008725665787340913,8478683395815609683:5008725665787340913:00000004,DESKTOP,55
7324798669008484286:3688485415221754354,7324798669008484286:3688485415221754354:00000002,DESKTOP,55
6688580917351406418:1394617547333472528,6688580917351406418:1394617547333472528:00000002,DESKTOP,56
3875795690616028504:3624246782419092243,3875795690616028504:3624246782419092243:00000002,DESKTOP,56
6723735070153846405:6734070834342847700,6723735070153846405:6734070834342847700:00000002,DESKTOP,56
